names,lat,lon,years,sea_level_change
NETTEN,66.97,-171.93,2140,1432
NETTEN,66.97,-171.93,2150,1554
NEUVILLE,46.7,-71.57,2020,26
NEUVILLE,46.7,-71.57,2030,44
NEUVILLE,46.7,-71.57,2040,62
NEUVILLE,46.7,-71.57,2050,79
NEUVILLE,46.7,-71.57,2060,97
NEUVILLE,46.7,-71.57,2070,114
NEUVILLE,46.7,-71.57,2080,132
NEUVILLE,46.7,-71.57,2090,150
NEUVILLE,46.7,-71.57,2100,167
NEUVILLE,46.7,-71.57,2110,185
NEUVILLE,46.7,-71.57,2120,202
NEUVILLE,46.7,-71.57,2130,220
NEUVILLE,46.7,-71.57,2140,238
NEUVILLE,46.7,-71.57,2150,255
NEVLUNGHAVN,58.97,9.88,2020,72
NEVLUNGHAVN,58.97,9.88,2030,126
NEVLUNGHAVN,58.97,9.88,2040,190
NEVLUNGHAVN,58.97,9.88,2050,264
NEVLUNGHAVN,58.97,9.88,2060,340
NEVLUNGHAVN,58.97,9.88,2070,427
NEVLUNGHAVN,58.97,9.88,2080,527
NEVLUNGHAVN,58.97,9.88,2090,638
NEVLUNGHAVN,58.97,9.88,2100,768
NEVLUNGHAVN,58.97,9.88,2110,821
NEVLUNGHAVN,58.97,9.88,2120,926
NEVLUNGHAVN,58.97,9.88,2130,1030
NEVLUNGHAVN,58.97,9.88,2140,1131
NEVLUNGHAVN,58.97,9.88,2150,1230
NEW  WESTMINSTER,49.2,-122.92,2020,35
NEW  WESTMINSTER,49.2,-122.92,2030,62
NEW  WESTMINSTER,49.2,-122.92,2040,100
NEW  WESTMINSTER,49.2,-122.92,2050,152
NEW  WESTMINSTER,49.2,-122.92,2060,212
NEW  WESTMINSTER,49.2,-122.92,2070,284
NEW  WESTMINSTER,49.2,-122.92,2080,374
NEW  WESTMINSTER,49.2,-122.92,2090,478
NEW  WESTMINSTER,49.2,-122.92,2100,586
NEW  WESTMINSTER,49.2,-122.92,2110,646
NEW  WESTMINSTER,49.2,-122.92,2120,744
NEW  WESTMINSTER,49.2,-122.92,2130,839
NEW  WESTMINSTER,49.2,-122.92,2140,932
NEW  WESTMINSTER,49.2,-122.92,2150,1022
NEW_LONDON,41.36,-72.09,2020,80
NEW_LONDON,41.36,-72.09,2030,145
NEW_LONDON,41.36,-72.09,2040,226
NEW_LONDON,41.36,-72.09,2050,316
NEW_LONDON,41.36,-72.09,2060,408
NEW_LONDON,41.36,-72.09,2070,516
NEW_LONDON,41.36,-72.09,2080,636
NEW_LONDON,41.36,-72.09,2090,768
NEW_LONDON,41.36,-72.09,2100,898
NEW_LONDON,41.36,-72.09,2110,986
NEW_LONDON,41.36,-72.09,2120,1113
NEW_LONDON,41.36,-72.09,2130,1238
NEW_LONDON,41.36,-72.09,2140,1355
NEW_LONDON,41.36,-72.09,2150,1470
NEW_ROCHELLE,40.89,-73.78,2020,79
NEW_ROCHELLE,40.89,-73.78,2030,146
NEW_ROCHELLE,40.89,-73.78,2040,226
NEW_ROCHELLE,40.89,-73.78,2050,316
NEW_ROCHELLE,40.89,-73.78,2060,406
NEW_ROCHELLE,40.89,-73.78,2070,513
NEW_ROCHELLE,40.89,-73.78,2080,630
NEW_ROCHELLE,40.89,-73.78,2090,760
NEW_ROCHELLE,40.89,-73.78,2100,890
NEW_ROCHELLE,40.89,-73.78,2110,980
NEW_ROCHELLE,40.89,-73.78,2120,1107
NEW_ROCHELLE,40.89,-73.78,2130,1230
NEW_ROCHELLE,40.89,-73.78,2140,1348
NEW_ROCHELLE,40.89,-73.78,2150,1460
NEW_YORK,40.7,-74.01,2020,80
NEW_YORK,40.7,-74.01,2030,147
NEW_YORK,40.7,-74.01,2040,227
NEW_YORK,40.7,-74.01,2050,317
NEW_YORK,40.7,-74.01,2060,408
NEW_YORK,40.7,-74.01,2070,514
NEW_YORK,40.7,-74.01,2080,630
NEW_YORK,40.7,-74.01,2090,762
NEW_YORK,40.7,-74.01,2100,892
NEW_YORK,40.7,-74.01,2110,982
NEW_YORK,40.7,-74.01,2120,1109
NEW_YORK,40.7,-74.01,2130,1233
NEW_YORK,40.7,-74.01,2140,1350
NEW_YORK,40.7,-74.01,2150,1464
NEWCASTLE_I,-32.92,151.8,2020,61
NEWCASTLE_I,-32.92,151.8,2030,117
NEWCASTLE_I,-32.92,151.8,2040,180
NEWCASTLE_I,-32.92,151.8,2050,261
NEWCASTLE_I,-32.92,151.8,2060,345
NEWCASTLE_I,-32.92,151.8,2070,449
NEWCASTLE_I,-32.92,151.8,2080,567
NEWCASTLE_I,-32.92,151.8,2090,701
NEWCASTLE_I,-32.92,151.8,2100,843
NEWCASTLE_I,-32.92,151.8,2110,952
NEWCASTLE_I,-32.92,151.8,2120,1086
NEWCASTLE_I,-32.92,151.8,2130,1214
NEWCASTLE_I,-32.92,151.8,2140,1336
NEWCASTLE_I,-32.92,151.8,2150,1451
NEWCASTLE_III,-32.92,151.8,2020,61
NEWCASTLE_III,-32.92,151.8,2030,117
NEWCASTLE_III,-32.92,151.8,2040,180
NEWCASTLE_III,-32.92,151.8,2050,261
NEWCASTLE_III,-32.92,151.8,2060,345
NEWCASTLE_III,-32.92,151.8,2070,449
NEWCASTLE_III,-32.92,151.8,2080,567
NEWCASTLE_III,-32.92,151.8,2090,701
NEWCASTLE_III,-32.92,151.8,2100,843
NEWCASTLE_III,-32.92,151.8,2110,952
NEWCASTLE_III,-32.92,151.8,2120,1086
NEWCASTLE_III,-32.92,151.8,2130,1214
NEWCASTLE_III,-32.92,151.8,2140,1336
NEWCASTLE_III,-32.92,151.8,2150,1451
NEWCASTLE_V,-32.92,151.79,2020,61
NEWCASTLE_V,-32.92,151.79,2030,117
NEWCASTLE_V,-32.92,151.79,2040,180
NEWCASTLE_V,-32.92,151.79,2050,261
NEWCASTLE_V,-32.92,151.79,2060,345
NEWCASTLE_V,-32.92,151.79,2070,449
NEWCASTLE_V,-32.92,151.79,2080,567
NEWCASTLE_V,-32.92,151.79,2090,701
NEWCASTLE_V,-32.92,151.79,2100,843
NEWCASTLE_V,-32.92,151.79,2110,952
NEWCASTLE_V,-32.92,151.79,2120,1086
NEWCASTLE_V,-32.92,151.79,2130,1214
NEWCASTLE_V,-32.92,151.79,2140,1336
NEWCASTLE_V,-32.92,151.79,2150,1451
NEWHAVEN,50.78,0.06,2020,63
NEWHAVEN,50.78,0.06,2030,114
NEWHAVEN,50.78,0.06,2040,174
NEWHAVEN,50.78,0.06,2050,248
NEWHAVEN,50.78,0.06,2060,324
NEWHAVEN,50.78,0.06,2070,414
NEWHAVEN,50.78,0.06,2080,516
NEWHAVEN,50.78,0.06,2090,634
NEWHAVEN,50.78,0.06,2100,766
NEWHAVEN,50.78,0.06,2110,830
NEWHAVEN,50.78,0.06,2120,940
NEWHAVEN,50.78,0.06,2130,1046
NEWHAVEN,50.78,0.06,2140,1150
NEWHAVEN,50.78,0.06,2150,1250
NEWLYN,50.1,-5.54,2020,61
NEWLYN,50.1,-5.54,2030,108
NEWLYN,50.1,-5.54,2040,167
NEWLYN,50.1,-5.54,2050,238
NEWLYN,50.1,-5.54,2060,312
NEWLYN,50.1,-5.54,2070,400
NEWLYN,50.1,-5.54,2080,500
NEWLYN,50.1,-5.54,2090,615
NEWLYN,50.1,-5.54,2100,742
NEWLYN,50.1,-5.54,2110,803
NEWLYN,50.1,-5.54,2120,910
NEWLYN,50.1,-5.54,2130,1014
NEWLYN,50.1,-5.54,2140,1114
NEWLYN,50.1,-5.54,2150,1210
NEWPORT,41.51,-71.33,2020,79
NEWPORT,41.51,-71.33,2030,145
NEWPORT,41.51,-71.33,2040,226
NEWPORT,41.51,-71.33,2050,318
NEWPORT,41.51,-71.33,2060,408
NEWPORT,41.51,-71.33,2070,517
NEWPORT,41.51,-71.33,2080,636
NEWPORT,41.51,-71.33,2090,770
NEWPORT,41.51,-71.33,2100,902
NEWPORT,41.51,-71.33,2110,990
NEWPORT,41.51,-71.33,2120,1118
NEWPORT,41.51,-71.33,2130,1242
NEWPORT,41.51,-71.33,2140,1359
NEWPORT,41.51,-71.33,2150,1474
NEWPORT_BAY,33.6,-117.88,2020,49
NEWPORT_BAY,33.6,-117.88,2030,90
NEWPORT_BAY,33.6,-117.88,2040,144
NEWPORT_BAY,33.6,-117.88,2050,210
NEWPORT_BAY,33.6,-117.88,2060,276
NEWPORT_BAY,33.6,-117.88,2070,360
NEWPORT_BAY,33.6,-117.88,2080,456
NEWPORT_BAY,33.6,-117.88,2090,570
NEWPORT_BAY,33.6,-117.88,2100,692
NEWPORT_BAY,33.6,-117.88,2110,770
NEWPORT_BAY,33.6,-117.88,2120,880
NEWPORT_BAY,33.6,-117.88,2130,988
NEWPORT_BAY,33.6,-117.88,2140,1093
NEWPORT_BAY,33.6,-117.88,2150,1192
NEZUGASEKI,38.56,139.55,2020,58
NEZUGASEKI,38.56,139.55,2030,114
NEZUGASEKI,38.56,139.55,2040,178
NEZUGASEKI,38.56,139.55,2050,263
NEZUGASEKI,38.56,139.55,2060,347
NEZUGASEKI,38.56,139.55,2070,454
NEZUGASEKI,38.56,139.55,2080,574
NEZUGASEKI,38.56,139.55,2090,718
NEZUGASEKI,38.56,139.55,2100,873
NEZUGASEKI,38.56,139.55,2110,980
NEZUGASEKI,38.56,139.55,2120,1117
NEZUGASEKI,38.56,139.55,2130,1250
NEZUGASEKI,38.56,139.55,2140,1377
NEZUGASEKI,38.56,139.55,2150,1498
NICE,43.7,7.29,2020,59
NICE,43.7,7.29,2030,106
NICE,43.7,7.29,2040,162
NICE,43.7,7.29,2050,231
NICE,43.7,7.29,2060,304
NICE,43.7,7.29,2070,390
NICE,43.7,7.29,2080,486
NICE,43.7,7.29,2090,600
NICE,43.7,7.29,2100,728
NICE,43.7,7.29,2110,800
NICE,43.7,7.29,2120,912
NICE,43.7,7.29,2130,1021
NICE,43.7,7.29,2140,1124
NICE,43.7,7.29,2150,1224
NIEUWPOORT,51.15,2.73,2020,67
NIEUWPOORT,51.15,2.73,2030,116
NIEUWPOORT,51.15,2.73,2040,177
NIEUWPOORT,51.15,2.73,2050,254
NIEUWPOORT,51.15,2.73,2060,332
NIEUWPOORT,51.15,2.73,2070,422
NIEUWPOORT,51.15,2.73,2080,526
NIEUWPOORT,51.15,2.73,2090,646
NIEUWPOORT,51.15,2.73,2100,782
NIEUWPOORT,51.15,2.73,2110,848
NIEUWPOORT,51.15,2.73,2120,960
NIEUWPOORT,51.15,2.73,2130,1070
NIEUWPOORT,51.15,2.73,2140,1174
NIEUWPOORT,51.15,2.73,2150,1276
NIKISKI,60.68,-151.4,2020,4
NIKISKI,60.68,-151.4,2030,-8
NIKISKI,60.68,-151.4,2040,-16
NIKISKI,60.68,-151.4,2050,-28
NIKISKI,60.68,-151.4,2060,-8
NIKISKI,60.68,-151.4,2070,-8
NIKISKI,60.68,-151.4,2080,12
NIKISKI,60.68,-151.4,2090,44
NIKISKI,60.68,-151.4,2100,98
NIKISKI,60.68,-151.4,2110,50
NIKISKI,60.68,-151.4,2120,38
NIKISKI,60.68,-151.4,2130,27
NIKISKI,60.68,-151.4,2140,34
NIKISKI,60.68,-151.4,2150,58
NISINOOMOTE,30.73,130.99,2020,58
NISINOOMOTE,30.73,130.99,2030,117
NISINOOMOTE,30.73,130.99,2040,186
NISINOOMOTE,30.73,130.99,2050,272
NISINOOMOTE,30.73,130.99,2060,360
NISINOOMOTE,30.73,130.99,2070,470
NISINOOMOTE,30.73,130.99,2080,591
NISINOOMOTE,30.73,130.99,2090,734
NISINOOMOTE,30.73,130.99,2100,892
NISINOOMOTE,30.73,130.99,2110,1003
NISINOOMOTE,30.73,130.99,2120,1144
NISINOOMOTE,30.73,130.99,2130,1278
NISINOOMOTE,30.73,130.99,2140,1410
NISINOOMOTE,30.73,130.99,2150,1534
NOME,64.5,-165.43,2020,54
NOME,64.5,-165.43,2030,94
NOME,64.5,-165.43,2040,139
NOME,64.5,-165.43,2050,198
NOME,64.5,-165.43,2060,266
NOME,64.5,-165.43,2070,350
NOME,64.5,-165.43,2080,450
NOME,64.5,-165.43,2090,557
NOME,64.5,-165.43,2100,684
NOME,64.5,-165.43,2110,735
NOME,64.5,-165.43,2120,830
NOME,64.5,-165.43,2130,922
NOME,64.5,-165.43,2140,1014
NOME,64.5,-165.43,2150,1108
NORFOLK_ISLAND,-29.06,167.95,2020,53
NORFOLK_ISLAND,-29.06,167.95,2030,104
NORFOLK_ISLAND,-29.06,167.95,2040,164
NORFOLK_ISLAND,-29.06,167.95,2050,242
NORFOLK_ISLAND,-29.06,167.95,2060,322
NORFOLK_ISLAND,-29.06,167.95,2070,426
NORFOLK_ISLAND,-29.06,167.95,2080,536
NORFOLK_ISLAND,-29.06,167.95,2090,664
NORFOLK_ISLAND,-29.06,167.95,2100,805
NORFOLK_ISLAND,-29.06,167.95,2110,912
NORFOLK_ISLAND,-29.06,167.95,2120,1043
NORFOLK_ISLAND,-29.06,167.95,2130,1170
NORFOLK_ISLAND,-29.06,167.95,2140,1288
NORFOLK_ISLAND,-29.06,167.95,2150,1400
NORTH_POINT,22.3,114.2,2020,50
NORTH_POINT,22.3,114.2,2030,102
NORTH_POINT,22.3,114.2,2040,163
NORTH_POINT,22.3,114.2,2050,240
NORTH_POINT,22.3,114.2,2060,317
NORTH_POINT,22.3,114.2,2070,418
NORTH_POINT,22.3,114.2,2080,530
NORTH_POINT,22.3,114.2,2090,660
NORTH_POINT,22.3,114.2,2100,806
NORTH_POINT,22.3,114.2,2110,909
NORTH_POINT,22.3,114.2,2120,1039
NORTH_POINT,22.3,114.2,2130,1166
NORTH_POINT,22.3,114.2,2140,1288
NORTH_POINT,22.3,114.2,2150,1402
NORTH_SHIELDS,55.01,-1.44,2020,71
NORTH_SHIELDS,55.01,-1.44,2030,122
NORTH_SHIELDS,55.01,-1.44,2040,184
NORTH_SHIELDS,55.01,-1.44,2050,260
NORTH_SHIELDS,55.01,-1.44,2060,334
NORTH_SHIELDS,55.01,-1.44,2070,421
NORTH_SHIELDS,55.01,-1.44,2080,520
NORTH_SHIELDS,55.01,-1.44,2090,633
NORTH_SHIELDS,55.01,-1.44,2100,764
NORTH_SHIELDS,55.01,-1.44,2110,820
NORTH_SHIELDS,55.01,-1.44,2120,926
NORTH_SHIELDS,55.01,-1.44,2130,1030
NORTH_SHIELDS,55.01,-1.44,2140,1130
NORTH_SHIELDS,55.01,-1.44,2150,1226
NORTH_SOUND,19.3,-81.32,2020,58
NORTH_SOUND,19.3,-81.32,2030,108
NORTH_SOUND,19.3,-81.32,2040,174
NORTH_SOUND,19.3,-81.32,2050,256
NORTH_SOUND,19.3,-81.32,2060,334
NORTH_SOUND,19.3,-81.32,2070,433
NORTH_SOUND,19.3,-81.32,2080,542
NORTH_SOUND,19.3,-81.32,2090,668
NORTH_SOUND,19.3,-81.32,2100,813
NORTH_SOUND,19.3,-81.32,2110,910
NORTH_SOUND,19.3,-81.32,2120,1038
NORTH_SOUND,19.3,-81.32,2130,1161
NORTH_SOUND,19.3,-81.32,2140,1277
NORTH_SOUND,19.3,-81.32,2150,1390
NORTH_SYDNEY,46.22,-60.25,2020,80
NORTH_SYDNEY,46.22,-60.25,2030,150
NORTH_SYDNEY,46.22,-60.25,2040,229
NORTH_SYDNEY,46.22,-60.25,2050,320
NORTH_SYDNEY,46.22,-60.25,2060,410
NORTH_SYDNEY,46.22,-60.25,2070,517
NORTH_SYDNEY,46.22,-60.25,2080,636
NORTH_SYDNEY,46.22,-60.25,2090,766
NORTH_SYDNEY,46.22,-60.25,2100,896
NORTH_SYDNEY,46.22,-60.25,2110,975
NORTH_SYDNEY,46.22,-60.25,2120,1098
NORTH_SYDNEY,46.22,-60.25,2130,1216
NORTH_SYDNEY,46.22,-60.25,2140,1331
NORTH_SYDNEY,46.22,-60.25,2150,1440
NOUMEA-CHALEIX,-22.3,166.43,2020,54
NOUMEA-CHALEIX,-22.3,166.43,2030,110
NOUMEA-CHALEIX,-22.3,166.43,2040,174
NOUMEA-CHALEIX,-22.3,166.43,2050,252
NOUMEA-CHALEIX,-22.3,166.43,2060,334
NOUMEA-CHALEIX,-22.3,166.43,2070,442
NOUMEA-CHALEIX,-22.3,166.43,2080,564
NOUMEA-CHALEIX,-22.3,166.43,2090,702
NOUMEA-CHALEIX,-22.3,166.43,2100,848
NOUMEA-CHALEIX,-22.3,166.43,2110,958
NOUMEA-CHALEIX,-22.3,166.43,2120,1094
NOUMEA-CHALEIX,-22.3,166.43,2130,1225
NOUMEA-CHALEIX,-22.3,166.43,2140,1348
NOUMEA-CHALEIX,-22.3,166.43,2150,1465
NUKU'ALOFA_B,-21.14,-175.18,2020,53
NUKU'ALOFA_B,-21.14,-175.18,2030,108
NUKU'ALOFA_B,-21.14,-175.18,2040,170
NUKU'ALOFA_B,-21.14,-175.18,2050,248
NUKU'ALOFA_B,-21.14,-175.18,2060,332
NUKU'ALOFA_B,-21.14,-175.18,2070,437
NUKU'ALOFA_B,-21.14,-175.18,2080,556
NUKU'ALOFA_B,-21.14,-175.18,2090,690
NUKU'ALOFA_B,-21.14,-175.18,2100,838
NUKU'ALOFA_B,-21.14,-175.18,2110,949
NUKU'ALOFA_B,-21.14,-175.18,2120,1086
NUKU'ALOFA_B,-21.14,-175.18,2130,1216
NUKU'ALOFA_B,-21.14,-175.18,2140,1339
NUKU'ALOFA_B,-21.14,-175.18,2150,1456
NY-ALESUND,78.93,11.94,2020,-21
NY-ALESUND,78.93,11.94,2030,-68
NY-ALESUND,78.93,11.94,2040,-136
NY-ALESUND,78.93,11.94,2050,-248
NY-ALESUND,78.93,11.94,2060,-318
NY-ALESUND,78.93,11.94,2070,-420
NY-ALESUND,78.93,11.94,2080,-506
NY-ALESUND,78.93,11.94,2090,-546
NY-ALESUND,78.93,11.94,2100,-572
NY-ALESUND,78.93,11.94,2110,-588
NY-ALESUND,78.93,11.94,2120,-605
NY-ALESUND,78.93,11.94,2130,-606
NY-ALESUND,78.93,11.94,2140,-580
NY-ALESUND,78.93,11.94,2150,-529
OCEAN_CITY_INLET,38.33,-75.09,2020,79
OCEAN_CITY_INLET,38.33,-75.09,2030,151
OCEAN_CITY_INLET,38.33,-75.09,2040,230
OCEAN_CITY_INLET,38.33,-75.09,2050,318
OCEAN_CITY_INLET,38.33,-75.09,2060,406
OCEAN_CITY_INLET,38.33,-75.09,2070,512
OCEAN_CITY_INLET,38.33,-75.09,2080,621
OCEAN_CITY_INLET,38.33,-75.09,2090,746
OCEAN_CITY_INLET,38.33,-75.09,2100,878
OCEAN_CITY_INLET,38.33,-75.09,2110,968
OCEAN_CITY_INLET,38.33,-75.09,2120,1096
OCEAN_CITY_INLET,38.33,-75.09,2130,1220
OCEAN_CITY_INLET,38.33,-75.09,2140,1336
OCEAN_CITY_INLET,38.33,-75.09,2150,1449
ODOMARI,31.02,130.69,2020,58
ODOMARI,31.02,130.69,2030,117
ODOMARI,31.02,130.69,2040,185
ODOMARI,31.02,130.69,2050,272
ODOMARI,31.02,130.69,2060,359
ODOMARI,31.02,130.69,2070,468
ODOMARI,31.02,130.69,2080,588
ODOMARI,31.02,130.69,2090,732
ODOMARI,31.02,130.69,2100,888
ODOMARI,31.02,130.69,2110,1000
ODOMARI,31.02,130.69,2120,1140
ODOMARI,31.02,130.69,2130,1275
ODOMARI,31.02,130.69,2140,1405
ODOMARI,31.02,130.69,2150,1529
OFUNATO_II,39.02,141.75,2020,52
OFUNATO_II,39.02,141.75,2030,115
OFUNATO_II,39.02,141.75,2040,188
OFUNATO_II,39.02,141.75,2050,271
OFUNATO_II,39.02,141.75,2060,356
OFUNATO_II,39.02,141.75,2070,471
OFUNATO_II,39.02,141.75,2080,603
OFUNATO_II,39.02,141.75,2090,757
OFUNATO_II,39.02,141.75,2100,925
OFUNATO_II,39.02,141.75,2110,1036
OFUNATO_II,39.02,141.75,2120,1178
OFUNATO_II,39.02,141.75,2130,1317
OFUNATO_II,39.02,141.75,2140,1450
OFUNATO_II,39.02,141.75,2150,1576
OGA,39.94,139.71,2020,58
OGA,39.94,139.71,2030,114
OGA,39.94,139.71,2040,178
OGA,39.94,139.71,2050,262
OGA,39.94,139.71,2060,346
OGA,39.94,139.71,2070,452
OGA,39.94,139.71,2080,573
OGA,39.94,139.71,2090,716
OGA,39.94,139.71,2100,872
OGA,39.94,139.71,2110,977
OGA,39.94,139.71,2120,1114
OGA,39.94,139.71,2130,1247
OGA,39.94,139.71,2140,1373
OGA,39.94,139.71,2150,1495
OGI,37.81,138.28,2020,58
OGI,37.81,138.28,2030,113
OGI,37.81,138.28,2040,178
OGI,37.81,138.28,2050,264
OGI,37.81,138.28,2060,347
OGI,37.81,138.28,2070,454
OGI,37.81,138.28,2080,574
OGI,37.81,138.28,2090,717
OGI,37.81,138.28,2100,871
OGI,37.81,138.28,2110,978
OGI,37.81,138.28,2120,1116
OGI,37.81,138.28,2130,1248
OGI,37.81,138.28,2140,1375
OGI,37.81,138.28,2150,1497
OITA_II,33.27,131.69,2020,58
OITA_II,33.27,131.69,2030,116
OITA_II,33.27,131.69,2040,181
OITA_II,33.27,131.69,2050,267
OITA_II,33.27,131.69,2060,353
OITA_II,33.27,131.69,2070,458
OITA_II,33.27,131.69,2080,578
OITA_II,33.27,131.69,2090,719
OITA_II,33.27,131.69,2100,874
OITA_II,33.27,131.69,2110,983
OITA_II,33.27,131.69,2120,1121
OITA_II,33.27,131.69,2130,1254
OITA_II,33.27,131.69,2140,1382
OITA_II,33.27,131.69,2150,1504
OKADA,34.79,139.39,2020,58
OKADA,34.79,139.39,2030,124
OKADA,34.79,139.39,2040,194
OKADA,34.79,139.39,2050,276
OKADA,34.79,139.39,2060,364
OKADA,34.79,139.39,2070,478
OKADA,34.79,139.39,2080,600
OKADA,34.79,139.39,2090,742
OKADA,34.79,139.39,2100,898
OKADA,34.79,139.39,2110,1008
OKADA,34.79,139.39,2120,1149
OKADA,34.79,139.39,2130,1285
OKADA,34.79,139.39,2140,1415
OKADA,34.79,139.39,2150,1540
OKHA,22.47,69.08,2020,44
OKHA,22.47,69.08,2030,93
OKHA,22.47,69.08,2040,150
OKHA,22.47,69.08,2050,214
OKHA,22.47,69.08,2060,282
OKHA,22.47,69.08,2070,368
OKHA,22.47,69.08,2080,464
OKHA,22.47,69.08,2090,586
OKHA,22.47,69.08,2100,728
OKHA,22.47,69.08,2110,811
OKHA,22.47,69.08,2120,928
OKHA,22.47,69.08,2130,1043
OKHA,22.47,69.08,2140,1156
OKHA,22.47,69.08,2150,1264
OKINAWA,26.18,127.82,2020,58
OKINAWA,26.18,127.82,2030,117
OKINAWA,26.18,127.82,2040,182
OKINAWA,26.18,127.82,2050,269
OKINAWA,26.18,127.82,2060,356
OKINAWA,26.18,127.82,2070,463
OKINAWA,26.18,127.82,2080,581
OKINAWA,26.18,127.82,2090,720
OKINAWA,26.18,127.82,2100,871
OKINAWA,26.18,127.82,2110,980
OKINAWA,26.18,127.82,2120,1119
OKINAWA,26.18,127.82,2130,1252
OKINAWA,26.18,127.82,2140,1380
OKINAWA,26.18,127.82,2150,1502
OLANDS_NORRA_UDDE,57.37,17.1,2020,72
OLANDS_NORRA_UDDE,57.37,17.1,2030,128
OLANDS_NORRA_UDDE,57.37,17.1,2040,197
OLANDS_NORRA_UDDE,57.37,17.1,2050,270
OLANDS_NORRA_UDDE,57.37,17.1,2060,350
OLANDS_NORRA_UDDE,57.37,17.1,2070,444
OLANDS_NORRA_UDDE,57.37,17.1,2080,552
OLANDS_NORRA_UDDE,57.37,17.1,2090,672
OLANDS_NORRA_UDDE,57.37,17.1,2100,803
OLANDS_NORRA_UDDE,57.37,17.1,2110,866
OLANDS_NORRA_UDDE,57.37,17.1,2120,978
OLANDS_NORRA_UDDE,57.37,17.1,2130,1088
OLANDS_NORRA_UDDE,57.37,17.1,2140,1195
OLANDS_NORRA_UDDE,57.37,17.1,2150,1300
OMAEZAKI_II,34.61,138.22,2020,56
OMAEZAKI_II,34.61,138.22,2030,124
OMAEZAKI_II,34.61,138.22,2040,193
OMAEZAKI_II,34.61,138.22,2050,270
OMAEZAKI_II,34.61,138.22,2060,356
OMAEZAKI_II,34.61,138.22,2070,470
OMAEZAKI_II,34.61,138.22,2080,588
OMAEZAKI_II,34.61,138.22,2090,726
OMAEZAKI_II,34.61,138.22,2100,881
OMAEZAKI_II,34.61,138.22,2110,990
OMAEZAKI_II,34.61,138.22,2120,1128
OMAEZAKI_II,34.61,138.22,2130,1262
OMAEZAKI_II,34.61,138.22,2140,1390
OMAEZAKI_II,34.61,138.22,2150,1511
OMINATO,41.25,141.15,2020,51
OMINATO,41.25,141.15,2030,105
OMINATO,41.25,141.15,2040,170
OMINATO,41.25,141.15,2050,250
OMINATO,41.25,141.15,2060,332
OMINATO,41.25,141.15,2070,438
OMINATO,41.25,141.15,2080,558
OMINATO,41.25,141.15,2090,702
OMINATO,41.25,141.15,2100,858
OMINATO,41.25,141.15,2110,962
OMINATO,41.25,141.15,2120,1097
OMINATO,41.25,141.15,2130,1228
OMINATO,41.25,141.15,2140,1352
OMINATO,41.25,141.15,2150,1472
ONAHAMA,36.94,140.89,2020,56
ONAHAMA,36.94,140.89,2030,120
ONAHAMA,36.94,140.89,2040,192
ONAHAMA,36.94,140.89,2050,276
ONAHAMA,36.94,140.89,2060,360
ONAHAMA,36.94,140.89,2070,474
ONAHAMA,36.94,140.89,2080,604
ONAHAMA,36.94,140.89,2090,754
ONAHAMA,36.94,140.89,2100,918
ONAHAMA,36.94,140.89,2110,1030
ONAHAMA,36.94,140.89,2120,1172
ONAHAMA,36.94,140.89,2130,1310
ONAHAMA,36.94,140.89,2140,1442
ONAHAMA,36.94,140.89,2150,1568
ONISAKI,34.9,136.82,2020,56
ONISAKI,34.9,136.82,2030,120
ONISAKI,34.9,136.82,2040,188
ONISAKI,34.9,136.82,2050,268
ONISAKI,34.9,136.82,2060,354
ONISAKI,34.9,136.82,2070,464
ONISAKI,34.9,136.82,2080,582
ONISAKI,34.9,136.82,2090,721
ONISAKI,34.9,136.82,2100,874
ONISAKI,34.9,136.82,2110,982
ONISAKI,34.9,136.82,2120,1119
ONISAKI,34.9,136.82,2130,1252
ONISAKI,34.9,136.82,2140,1379
ONISAKI,34.9,136.82,2150,1500
ONSLOW,-21.65,115.13,2020,47
ONSLOW,-21.65,115.13,2030,96
ONSLOW,-21.65,115.13,2040,155
ONSLOW,-21.65,115.13,2050,230
ONSLOW,-21.65,115.13,2060,304
ONSLOW,-21.65,115.13,2070,398
ONSLOW,-21.65,115.13,2080,505
ONSLOW,-21.65,115.13,2090,624
ONSLOW,-21.65,115.13,2100,782
ONSLOW,-21.65,115.13,2110,880
ONSLOW,-21.65,115.13,2120,1008
ONSLOW,-21.65,115.13,2130,1131
ONSLOW,-21.65,115.13,2140,1246
ONSLOW,-21.65,115.13,2150,1355
OOSTENDE,51.23,2.92,2020,67
OOSTENDE,51.23,2.92,2030,116
OOSTENDE,51.23,2.92,2040,177
OOSTENDE,51.23,2.92,2050,254
OOSTENDE,51.23,2.92,2060,332
OOSTENDE,51.23,2.92,2070,422
OOSTENDE,51.23,2.92,2080,526
OOSTENDE,51.23,2.92,2090,645
OOSTENDE,51.23,2.92,2100,782
OOSTENDE,51.23,2.92,2110,848
OOSTENDE,51.23,2.92,2120,960
OOSTENDE,51.23,2.92,2130,1069
OOSTENDE,51.23,2.92,2140,1174
OOSTENDE,51.23,2.92,2150,1276
OREGON_INLET_MARINA,35.8,-75.55,2020,77
OREGON_INLET_MARINA,35.8,-75.55,2030,146
OREGON_INLET_MARINA,35.8,-75.55,2040,224
OREGON_INLET_MARINA,35.8,-75.55,2050,311
OREGON_INLET_MARINA,35.8,-75.55,2060,396
OREGON_INLET_MARINA,35.8,-75.55,2070,498
